loss,mape,val_loss,val_mape
0.010633043944835663,1717005.375,0.00708758644759655,1815600.625
0.006593917962163687,1529731.375,0.004789382219314575,2099651.75
0.005870658438652754,1491978.375,0.004211130551993847,1754967.375
0.005179274827241898,1406073.75,0.003908196929842234,1636935.875
0.004531365353614092,1325791.375,0.0031399617437273264,1565279.875
0.0041336556896567345,1291336.25,0.0036174554843455553,1845030.25
0.003822434926405549,1238218.875,0.002590636257082224,1438567.5
0.0035650627687573433,1232657.375,0.002687003929167986,1537896.25
0.0033847817685455084,1216669.5,0.0026470976881682873,1472419.875
0.003190229646861553,1189053.0,0.002138239797204733,1315078.75
0.00307203340344131,1149456.5,0.002322911750525236,1520962.25
0.0030142951291054487,1151414.375,0.0021566611248999834,1385172.625
0.0028916937299072742,1149304.125,0.00195917091332376,1261331.75
0.002877530176192522,1132710.375,0.0020511902403086424,1450070.125
0.0028327421750873327,1102665.375,0.001949069439433515,1326113.375
0.002844175323843956,1125291.5,0.0019330078503116965,1412140.375
0.0027846163138747215,1110256.25,0.0019168156431987882,1324268.125
0.0028045603539794683,1106963.875,0.0019830851815640926,1408437.75
0.0027773897163569927,1099972.875,0.0019608396105468273,1389380.0
0.002774636959657073,1092920.375,0.0019746245816349983,1399998.5
0.002769216662272811,1088579.625,0.0019892111886292696,1414819.125
0.0027584547642618418,1098447.875,0.0018385356524959207,1305448.0
0.0027482355944812298,1082226.0,0.0020947011653333902,1480951.375
0.002741278614848852,1085752.625,0.0018838029354810715,1240548.0
0.002722440054640174,1086825.625,0.0019159314688295126,1333222.75
0.002753510372713208,1078815.875,0.0018645931268110871,1304732.75
0.002743908204138279,1096543.75,0.002072154311463237,1342667.625
0.0027388581074774265,1079506.625,0.0019216404762119055,1358291.625
0.0027340028900653124,1062352.0,0.0018577645532786846,1250251.75
0.0026941660325974226,1056701.125,0.0021024635061621666,1292349.625
0.0027106055058538914,1077928.875,0.0019029411487281322,1237594.5
0.0027008606120944023,1068086.0,0.001884916448034346,1172792.25
0.002700418932363391,1071204.5,0.0019562882371246815,1342179.25
0.00271017337217927,1078944.75,0.0018753062468022108,1289373.625
0.002713920781388879,1085452.5,0.0018629365367814898,1157771.5
0.002681940561160445,1063604.875,0.0018554311245679855,1174820.875
0.002704768907278776,1065355.625,0.0018366636941209435,1271365.75
0.002705940743908286,1078555.875,0.001838000724092126,1213893.375
0.002673405921086669,1058461.75,0.0018882271833717823,1328383.75
0.0026959844399243593,1071656.375,0.0018848809413611889,1335896.875
0.0026881624944508076,1071940.75,0.00202587665989995,1368464.75
0.002690274268388748,1062266.875,0.0018645470263436437,1275014.0
0.002705864142626524,1069150.625,0.001853347523137927,1246225.375
0.002690531313419342,1078837.5,0.0018602566560730338,1230320.875
0.002679069060832262,1057404.75,0.0019081570208072662,1145474.5
0.0026785547379404306,1065165.625,0.0018607400124892592,1188336.5
0.0026597424875944853,1052861.75,0.0019050621194764972,1221894.125
0.0026732964906841516,1048183.75,0.0019053108990192413,1320008.625
0.002678154967725277,1078708.125,0.0018700443906709552,1304079.375
0.002685978077352047,1081268.75,0.0018714063335210085,1257285.75
0.0026578493416309357,1054065.875,0.0019210989121347666,1363659.125
0.002672371920198202,1076055.875,0.0018914100946858525,1316447.25
0.0026535664219409227,1073172.375,0.0019154243636876345,1260142.625
0.002681524958461523,1072012.625,0.001931884209625423,1205371.25
0.0026592998765408993,1063707.75,0.0018784807762131095,1250497.5
0.0026592083740979433,1069465.875,0.0018709666328504682,1285433.875
0.0026690694503486156,1067044.5,0.0018793840426951647,1303970.625
0.002663401886820793,1087018.625,0.0020057051442563534,1281951.0
0.0026630223728716373,1059045.875,0.0019453144632279873,1367140.125
0.0026669278740882874,1084527.5,0.0018773430492728949,1161790.5
0.00266268546693027,1072841.875,0.001972055761143565,1364671.0
0.0026402806397527456,1068283.125,0.001898772781714797,1304370.375
0.002647364977747202,1067707.75,0.0018653466831892729,1217852.375
0.0026379849296063185,1054710.625,0.001863387180492282,1244800.75
0.002648507710546255,1074810.0,0.0019251416670158505,1296760.375
0.002637215657159686,1053925.0,0.001888020895421505,1195737.625
0.002667920896783471,1091186.125,0.0019759321585297585,1386745.875
0.0026444531977176666,1072481.25,0.0018809367902576923,1242360.875
0.002636595629155636,1077058.875,0.0020445482805371284,1363739.125
0.0026589829940348864,1085187.625,0.0019113129237666726,1140174.375
0.002630176255479455,1063850.625,0.0018452064832672477,1219370.375
0.002642836654558778,1065079.75,0.0018510111840441823,1242931.75
0.002615607576444745,1071434.625,0.0019437781302258372,1168555.5
0.0026358808390796185,1064416.375,0.0019379851873964071,1132185.5
0.002637566300109029,1053860.75,0.0018909182399511337,1226712.125
0.0026163486763834953,1064127.5,0.0019107668194919825,1261174.25
0.0026386347599327564,1053225.375,0.0018676355248317122,1248956.75
0.0026262709870934486,1079540.625,0.0019460577750578523,1335223.75
0.002611353760585189,1060953.25,0.0018922901945188642,1270276.125
0.002617525402456522,1067796.875,0.0018774769268929958,1245452.625
0.002629260765388608,1075921.875,0.0019912398420274258,1255767.875
0.0026224697940051556,1082296.375,0.002006992232054472,1347987.625
0.002637256169691682,1078144.125,0.00196504476480186,1228701.625
0.002609419170767069,1074020.0,0.0019091691356152296,1243716.375
0.002601396990939975,1058567.625,0.0018996462458744645,1263749.625
0.002610109280794859,1061544.75,0.0019351468654349446,1269679.75
0.002609886461868882,1067702.75,0.0020063440315425396,1349881.375
0.0025986866094172,1058177.75,0.001848383923061192,1227436.125
0.0026113383937627077,1069677.125,0.0018916955450549722,1240666.25
0.002598268911242485,1054425.0,0.001897358801215887,1256510.625
0.002590685384348035,1071927.75,0.0019004270434379578,1185793.5
0.002609036862850189,1078728.5,0.0018829809268936515,1232779.625
0.002594403922557831,1072060.625,0.0018737341742962599,1260324.625
0.002587479306384921,1068207.75,0.0020073249470442533,1398817.25
0.0025943994987756014,1077924.125,0.0018979026935994625,1224357.375
0.002602712018415332,1082920.75,0.0018888976192101836,1253469.625
0.002587804337963462,1061867.75,0.001915792585350573,1149162.875
0.0025879221502691507,1070840.5,0.0020071733742952347,1356930.75
0.0025979909114539623,1053805.75,0.0018604722572490573,1229066.75
0.0025694190990179777,1067054.375,0.001874466659501195,1206975.375
0.0025781698059290648,1067031.375,0.0018556484719738364,1122310.75
0.0025731355417519808,1053499.625,0.0021250927820801735,1296121.0
0.002571564633399248,1067327.75,0.0019037103047594428,1206119.75
0.002589251846075058,1084691.125,0.0018777137156575918,1212753.125
0.002567628165706992,1074767.25,0.0018793375929817557,1237828.125
0.0025618630461394787,1081530.75,0.0018992930417880416,1212651.625
0.0025623738765716553,1076997.75,0.0018635622691363096,1160246.0
0.002579665509983897,1046166.0,0.0018916998524218798,1170359.625
0.002558862091973424,1066198.75,0.0018693723250180483,1187763.375
0.0025625901762396097,1072220.75,0.0018855490488931537,1134761.5
0.002561314031481743,1078259.125,0.0018550745444372296,1202511.125
0.0025495898444205523,1063149.25,0.0019729286432266235,1211707.375
0.002550459699705243,1071434.75,0.0018834710353985429,1209136.0
0.002570710377767682,1092855.125,0.0018713657045736909,1208180.625
0.0025482014752924442,1066754.875,0.001948947785422206,1270872.0
0.002542368834838271,1073824.625,0.0020175320096313953,1216549.625
0.0025555265601724386,1084441.25,0.0018962761387228966,1216031.0
0.0025379338767379522,1059618.5,0.0018795913783833385,1135900.875
0.0025385774206370115,1062131.125,0.00196651928126812,1298955.75
0.0025430505629628897,1067585.875,0.001977347070351243,1011621.25
