loss,mape,val_loss,val_mape
0.010659324005246162,1733565.875,0.003624577075242996,206087.921875
0.004105241969227791,1337879.625,0.003693359438329935,216158.90625
0.004000792745500803,1333770.875,0.0037045571953058243,209084.484375
0.0039352113381028175,1321043.5,0.003268508706241846,187848.3125
0.003882901044562459,1315450.75,0.003199479077011347,160773.015625
0.0037593168672174215,1296693.375,0.0032192182261496782,212466.21875
0.003671522717922926,1292295.75,0.0030173577833920717,165782.796875
0.0035816775634884834,1300932.875,0.0029438566416502,189104.890625
0.0034272519405931234,1256925.25,0.0030373740009963512,199552.421875
0.003346137935295701,1236897.25,0.0026765409857034683,166492.75
0.003242550417780876,1244488.625,0.002567028161138296,182615.421875
0.003084207186475396,1209761.875,0.002712910296395421,207607.109375
0.003017983166500926,1205071.75,0.002507142722606659,160815.765625
0.0029443097300827503,1188290.875,0.0024553535040467978,147936.5
0.0028926003724336624,1177069.0,0.002552394289523363,179376.40625
0.002792851533740759,1160412.25,0.0028601535595953465,155455.421875
0.0028159311041235924,1161534.25,0.0024343731347471476,167951.75
0.0028019039891660213,1154495.0,0.002521208953112364,172722.390625
0.0027832440100610256,1152226.25,0.0026016170158982277,184344.3125
0.0027857364621013403,1161492.375,0.0028004967607557774,140073.109375
0.0027879427652806044,1166942.125,0.0027461403515189886,148020.203125
0.0027759491931647062,1162385.875,0.002455231035128236,157804.484375
0.0027673356235027313,1147988.125,0.0024058204144239426,152972.109375
0.002747914055362344,1160860.25,0.0024265646934509277,173251.546875
0.0027585092466324568,1161929.75,0.0024055377580225468,162939.125
0.0027522644959390163,1159438.625,0.002404175465926528,158886.125
0.0027336988132447004,1154555.5,0.002427882980555296,160815.546875
0.0027213282883167267,1150095.5,0.0024062329903244972,157369.6875
0.002724330872297287,1130139.75,0.0024057638365775347,158127.4375
0.0027496733237057924,1139512.0,0.002404768019914627,160949.96875
0.002736839698627591,1156325.625,0.0024069740902632475,156300.5625
0.002735956571996212,1145795.375,0.0025110451970249414,184431.765625
0.002725171623751521,1156657.75,0.0024105345364660025,127637.7109375
0.0027075621765106916,1144838.625,0.0024147152435034513,160943.5
0.0027184998616576195,1152994.5,0.002430467400699854,157220.3125
0.002708964515477419,1149507.125,0.002422305289655924,152144.515625
0.002697889693081379,1140904.75,0.0024392239283770323,154877.859375
0.002695768140256405,1135991.25,0.0024651263374835253,154339.109375
0.002702198224142194,1135935.0,0.0024348446168005466,146737.515625
0.0027049335185438395,1142638.25,0.002394047100096941,124087.9609375
0.0026919932570308447,1128840.0,0.0023965821601450443,138430.375
0.0026746680960059166,1122613.625,0.002434048568829894,145384.140625
0.0026715020649135113,1121925.25,0.0024206792004406452,123765.3828125
0.0026971122715622187,1130533.75,0.0023998289834707975,133744.140625
0.0026814748998731375,1128562.625,0.0023874319158494473,121684.46875
0.0026906910352408886,1127053.875,0.0023859567008912563,113005.96875
0.002675296040251851,1123020.375,0.002469847910106182,126186.34375
0.0026722976472228765,1123307.25,0.0024263253435492516,127765.4765625
0.002683923114091158,1111475.375,0.0024226789828389883,89622.65625
0.002677107695490122,1117890.125,0.002466918434947729,118159.3515625
0.0026801840867847204,1100224.375,0.002566237933933735,138494.28125
0.0026670757215470076,1109041.625,0.0024401277769356966,100348.71875
0.002672678092494607,1116969.625,0.002405995735898614,95429.9609375
0.0026575743686407804,1111533.875,0.0024102083407342434,95704.4765625
0.002672772854566574,1106242.125,0.002474631415680051,119943.875
0.0026900393422693014,1117918.75,0.0024737692438066006,116653.078125
0.002669575856998563,1103854.0,0.002506477292627096,120324.5703125
0.0026625930331647396,1103859.5,0.0023881655652076006,92094.0625
0.002683208091184497,1129042.125,0.002440064214169979,116276.953125
0.0026741770561784506,1115514.0,0.002377077704295516,103183.2890625
0.002664614235982299,1118617.0,0.002506582299247384,97269.640625
0.0026688596699386835,1118462.125,0.002470147330313921,140526.0625
0.0026656873524188995,1110252.625,0.0024028602056205273,82340.578125
0.0026762825436890125,1099913.0,0.0024126300122588873,92169.6640625
0.0026488681323826313,1099552.125,0.0024566752836108208,101944.84375
0.002662173006683588,1103263.875,0.002428495092317462,93026.1953125
0.0026509903836995363,1107955.25,0.002446880331262946,125533.40625
0.002654000883921981,1112776.25,0.0024257597979158163,101778.671875
0.002658471930772066,1095416.875,0.00243952008895576,92736.5390625
0.0026387961115688086,1085380.875,0.0024629125837236643,102539.3671875
0.00264897383749485,1110961.875,0.0025212587788701057,106990.03125
0.00265471707098186,1104586.75,0.0024363012053072453,104530.4609375
0.0026503042317926884,1102686.125,0.002413746900856495,101058.78125
0.002640523249283433,1101071.0,0.002379100536927581,88848.34375
0.00265378481708467,1094341.5,0.0023866817355155945,92435.59375
0.0026371858548372984,1111166.0,0.0023785808589309454,92348.71875
0.002648478141054511,1093772.5,0.0023904971312731504,94753.4375
0.002645276952534914,1105336.0,0.0023943516425788403,82114.6953125
0.002654355950653553,1102381.625,0.002391514368355274,100255.234375
0.002640769351273775,1112498.125,0.002434234833344817,108974.8046875
0.002654752926900983,1103910.375,0.0023772839922457933,92653.3359375
0.0026320305187255144,1092471.5,0.0024210039991885424,75643.6953125
0.002620584098622203,1081046.5,0.002504341769963503,106466.09375
0.0026500155217945576,1102346.0,0.0023885911796242,86047.734375
0.0026434105820953846,1095665.875,0.0023553259670734406,89516.6171875
0.0026343197096139193,1093063.0,0.002371965441852808,103350.625
0.002645474625751376,1108159.625,0.002357886405661702,92478.328125
0.002636744175106287,1097581.75,0.0024108104407787323,111224.9609375
0.002623635809868574,1097819.75,0.002357383957132697,102370.0234375
0.0026236518751829863,1100871.0,0.0023469815496355295,88994.9140625
0.0026234867982566357,1093853.5,0.0023427933920174837,77548.5078125
0.002643185667693615,1097932.375,0.002379181794822216,98440.109375
0.0026209745556116104,1085588.625,0.00234772264957428,83743.765625
0.0026332782581448555,1096797.125,0.0023769543040543795,106382.0703125
0.002629842609167099,1100437.625,0.0024652050342410803,95489.75
0.002626356203109026,1105993.875,0.0023861874360591173,107726.6796875
0.002628633053973317,1111570.0,0.002530541503801942,94963.6953125
0.002624867018312216,1086893.75,0.0024263958912342787,102783.1875
0.002605153014883399,1091064.75,0.002333780750632286,85244.734375
0.0026312358677387238,1095243.5,0.00234157033264637,100708.390625
0.0026338163297623396,1102403.625,0.0023561399430036545,80328.9765625
0.0026366575621068478,1102951.0,0.002390632638707757,107635.0625
0.0026138355024158955,1089006.625,0.0023651712108403444,81239.34375
0.0026186483446508646,1099874.0,0.002335271332412958,84854.7734375
0.002611421514302492,1109819.25,0.002312633441761136,87095.6796875
0.002623754320666194,1100418.125,0.0023279653396457434,82377.734375
0.002618142170831561,1101182.875,0.002312255324795842,85624.6484375
0.00262209284119308,1100032.75,0.0023219825234264135,93009.75
0.0026064529083669186,1114458.125,0.002322171349078417,79785.125
0.0026101672556251287,1110162.875,0.0023262936156243086,72392.2890625
0.0026049765292555094,1087029.625,0.0023552479688078165,95481.015625
0.0026213207747787237,1100516.875,0.0023381547071039677,81533.5859375
0.0026110669132322073,1122293.125,0.0023737438023090363,94999.3046875
0.002610553288832307,1110642.625,0.0023438110947608948,87215.2890625
0.002623346634209156,1107708.5,0.002412002068012953,90703.578125
0.002613750519230962,1102795.0,0.002322613028809428,80404.21875
0.0026262651663273573,1098843.5,0.0023236838169395924,93303.3359375
0.0026210094802081585,1118215.0,0.0023618137929588556,83914.46875
0.002595253987237811,1094008.0,0.0022934223525226116,90618.5703125
0.002594803227111697,1093316.875,0.002289660507813096,75737.96875
0.002607462229207158,1104379.375,0.0024490912910550833,71635.8828125
0.0026069548912346363,1097118.0,0.0022867226507514715,83886.8515625
0.0025986486580222845,1093311.5,0.0022938246838748455,82342.25
0.0026072044856846333,1111648.0,0.002318916143849492,84235.75
0.002605751622468233,1107969.125,0.0023935753852128983,102227.4140625
0.00259220227599144,1086303.5,0.0024325449485331774,75637.765625
0.0026093071792274714,1110742.625,0.002309591043740511,90159.953125
0.0025912888813763857,1093193.625,0.002278758678585291,82588.7109375
0.0026009981520473957,1115194.375,0.0023437701165676117,85917.7578125
0.0025990004651248455,1114862.625,0.0022822096943855286,73472.9140625
0.0026062577962875366,1104515.75,0.0022749858908355236,79390.765625
0.0026012191083282232,1104419.625,0.0022769104689359665,95204.9375
0.002597155049443245,1112136.0,0.0022775004617869854,76440.421875
0.002628423972055316,1116699.625,0.0022708442993462086,70115.4921875
0.0025986707769334316,1105768.5,0.0023668694775551558,100791.515625
0.0026123381685465574,1114776.875,0.0022751586511731148,81466.25
0.00260325544513762,1116712.75,0.0023325816728174686,74785.0625
0.002581638051196933,1093238.5,0.002312501659616828,93496.2734375
0.002607231494039297,1113542.375,0.002260951092466712,79047.125
0.0025804033502936363,1095963.5,0.0023181012365967035,109166.546875
0.0025887922383844852,1124659.125,0.0022776471450924873,88479.96875
0.002563460497185588,1085454.875,0.002387424698099494,88835.921875
0.0025889857206493616,1088963.375,0.0022567801643162966,73883.125
0.002608046866953373,1114145.875,0.0023501866962760687,85483.3828125
0.0025901326444000006,1109279.125,0.002353062154725194,63933.69921875
0.002572576515376568,1101679.375,0.0022431493271142244,70128.453125
0.002583408961072564,1111117.0,0.00224343896843493,83920.96875
0.002589599462226033,1111829.875,0.0022504967637360096,87409.5234375
0.0025890213437378407,1117370.125,0.002248157514259219,96119.8203125
0.002576921135187149,1100509.125,0.0022744936868548393,95118.234375
0.002593129174783826,1110403.0,0.0022305462043732405,74499.828125
0.002565243514254689,1096902.25,0.0022547950502485037,90199.25
0.0025753017980605364,1098550.0,0.002356581389904022,70597.3515625
0.002590783638879657,1123265.75,0.0022305857855826616,83647.5546875
0.002571164397522807,1107998.875,0.002314398530870676,96240.6484375
0.0025878369342535734,1112118.25,0.002256381791085005,81134.6640625
0.0025733434595167637,1110949.375,0.002314577344805002,92999.015625
0.0025825141929090023,1121848.0,0.00231462181545794,93665.546875
0.002591080963611603,1114830.625,0.0022516665048897266,76850.453125
0.002567191608250141,1100144.5,0.002226864453405142,80989.3671875
0.0025605037808418274,1105880.25,0.002263354603201151,95113.96875
0.002586051356047392,1130447.0,0.0022580286022275686,88717.5859375
0.0025856627617031336,1119239.125,0.002253082348033786,93196.6171875
0.0025556760374456644,1105122.375,0.0022166178096085787,91633.8203125
0.0025574069004505873,1108161.0,0.0022215568460524082,83780.015625
0.002562873298302293,1128794.75,0.0022526613902300596,75997.4140625
0.002576430793851614,1121642.25,0.002228493569418788,78719.78125
0.0025686852168291807,1117115.75,0.0022340831346809864,73460.9296875
0.002557877218350768,1119827.0,0.0022187787108123302,84913.359375
0.0025677743833512068,1118796.875,0.002213937696069479,79009.328125
0.0025755264796316624,1127564.25,0.0022406664211302996,82204.984375
0.002571658231317997,1117763.75,0.0022371034137904644,87095.0546875
0.0025617508217692375,1116177.375,0.0022492564748972654,98291.4140625
0.0025593650061637163,1088046.875,0.0022092019207775593,92642.984375
0.0025475379079580307,1109343.875,0.0022606272250413895,87148.546875
0.0025689848698675632,1112594.625,0.002326831454411149,102635.8984375
0.002541092922911048,1105917.125,0.0022122696973383427,92577.9765625
0.0025454421993345022,1136004.375,0.0022132783196866512,81753.8828125
0.0025644588749855757,1128317.875,0.0022707099560648203,73902.7265625
0.0025944956578314304,1127746.875,0.0022515973541885614,58657.8515625
0.002562424633651972,1130387.375,0.002246314426884055,86196.890625
0.0025684975553303957,1130848.75,0.002199122915044427,84789.328125
0.002556638326495886,1132476.5,0.002378317527472973,134282.296875
0.002556924009695649,1126979.25,0.0021914748940616846,86006.3828125
0.002566062845289707,1127524.5,0.0022587107960134745,86450.2421875
0.0025458999443799257,1100466.5,0.0022792709060013294,108897.4140625
0.002553215017542243,1112798.75,0.0021792880725115538,79585.0234375
0.002561504952609539,1132468.0,0.002204230288043618,97829.5703125
0.002556887920945883,1125698.875,0.0022193670738488436,70144.4140625
0.0025535246822983027,1132318.25,0.002184770768508315,85941.5859375
0.0025608474388718605,1136181.75,0.0021898013073951006,99581.65625
0.002545394469052553,1122801.0,0.00223719235509634,113438.0234375
0.0025570490397512913,1140804.5,0.0021945808548480272,85340.6796875
0.0025597927160561085,1127389.25,0.0021783029660582542,84553.75
0.002557832980528474,1128903.0,0.0022345618344843388,104431.5078125
0.0025535528548061848,1131106.375,0.0021918267011642456,85329.7890625
0.002544661983847618,1116150.25,0.0022453058045357466,106149.3671875
0.002564285648986697,1131943.375,0.0021963557228446007,85799.453125
0.0025655371136963367,1153637.125,0.0021915582474321127,89226.125
0.0025581109803169966,1131573.25,0.0021860047709196806,80955.71875
0.0025521593634039164,1126424.125,0.0021606606896966696,90424.515625
0.0025277058593928814,1096548.25,0.002155279740691185,87652.2578125
0.0025478736497461796,1135189.125,0.002166834892705083,91580.71875
0.0025369783397763968,1130960.375,0.002183673670515418,108048.4375
0.0025438335724174976,1138089.625,0.002162732882425189,97677.1953125
0.002536616986617446,1146756.0,0.002167368307709694,91772.0390625
0.0025405946653336287,1137505.75,0.002143271267414093,75003.3125
