loss,mape,val_loss,val_mape
0.009407216683030128,1620584.625,0.005071241408586502,1511417.875
0.004716834519058466,1372860.125,0.0036753781605511904,1195311.875
0.004587284754961729,1349312.375,0.003758419305086136,1231733.25
0.004350836388766766,1315434.75,0.00370836746878922,1079941.125
0.004245440009981394,1344451.875,0.0035137564409524202,1255399.0
0.004053187090903521,1311262.75,0.0034084287472069263,1236651.5
0.0038702301681041718,1285021.375,0.003593460423871875,930982.9375
0.0036827719304710627,1275554.25,0.003230986651033163,1311981.875
0.0035547325387597084,1224896.0,0.003211628645658493,1287180.625
0.003339585615321994,1207096.625,0.0027058995328843594,1158803.875
0.0032038248609751463,1194933.5,0.0026711986865848303,1047081.8125
0.0031202328391373158,1184662.75,0.0024996360298246145,985261.625
0.003017252776771784,1158636.25,0.0024342841934412718,1107412.75
0.002919413847848773,1122659.625,0.002283981302753091,1058049.0
0.0028996560722589493,1140462.875,0.0022365881595760584,935038.0
0.0028181078378111124,1126604.625,0.0025442945770919323,976898.0625
0.002795079257339239,1118121.625,0.002176351845264435,937903.625
0.002791479229927063,1122718.5,0.002220385242253542,792882.0625
0.0027832412160933018,1119310.375,0.0022063497453927994,891191.75
0.0027825285214930773,1109780.75,0.0022215673234313726,861763.6875
0.002760572824627161,1110102.75,0.002240430098026991,965068.375
0.002792570972815156,1127366.5,0.0021637873724102974,744713.375
0.0027316100895404816,1085044.875,0.0021908816415816545,899735.5625
0.0027616904117166996,1104267.75,0.002193804830312729,811114.5
0.002716285875067115,1081231.75,0.0021434342488646507,844462.125
0.0027202304918318987,1094595.125,0.0020897667855024338,762879.875
0.00270524132065475,1080840.125,0.002310259500518441,908524.875
0.0027216405142098665,1089497.75,0.0022006374783813953,845019.125
0.002739034593105316,1095846.625,0.0021299899090081453,860371.625
0.002719464711844921,1091194.875,0.0022149046417325735,829270.125
0.002699462929740548,1085827.0,0.002159737516194582,765196.25
0.0026949981693178415,1072493.5,0.0021300031803548336,787658.5625
0.0027016750536859035,1084033.125,0.002156019676476717,853925.5
0.0027028461918234825,1087326.125,0.0020667228382080793,690611.0625
0.002700414275750518,1087352.75,0.0020659463480114937,762638.9375
0.00271581020206213,1098053.375,0.002090423833578825,675887.3125
0.002701009623706341,1099676.25,0.00208313693292439,756399.75
0.002676402684301138,1071008.0,0.002092944225296378,767260.0
0.002718587638810277,1078205.0,0.0020855211187154055,650540.4375
0.0026933865156024694,1087486.875,0.002072473056614399,661680.9375
0.0026775626465678215,1077623.125,0.0020592273212969303,742179.375
0.002676029223948717,1082649.25,0.0020638948772102594,728807.9375
0.0026804059743881226,1082773.75,0.0020894331391900778,694822.0
0.0026840120553970337,1076091.375,0.0020885481499135494,789206.625
0.0026969024911522865,1097298.125,0.0021515607368201017,586781.5625
0.00269823195412755,1085426.875,0.0021493383683264256,851486.875
0.0026855666656047106,1079494.75,0.0020611868239939213,742263.5
0.0026825806125998497,1094210.0,0.0020439347717911005,674776.25
0.0026654235552996397,1083432.25,0.0021435488015413284,594707.9375
0.0026674882974475622,1078264.0,0.0020912725012749434,711173.125
0.0026590079069137573,1074750.375,0.0020610776264220476,688425.125
0.002678127959370613,1083828.0,0.0020648776553571224,720623.4375
0.002671286230906844,1071593.5,0.002101610414683819,643439.4375
0.0026760443579405546,1090315.0,0.002049024449661374,749087.25
0.0026880449149757624,1086221.0,0.0020422437228262424,716209.875
0.0026586067397147417,1075800.625,0.002056531608104706,758287.75
0.0026433400344103575,1085982.75,0.002052980475127697,725481.9375
0.0026678654830902815,1101556.75,0.002136273542419076,674443.9375
0.002658814424648881,1074207.0,0.0020274673588573933,685828.3125
0.002670128596946597,1092213.125,0.002041961532086134,630119.25
0.002675560535863042,1090724.0,0.0020453166216611862,720745.3125
0.0026655993424355984,1084017.625,0.00203043594956398,673098.5625
0.0026561752893030643,1085343.0,0.002014536876231432,692121.875
0.002658723620697856,1083491.0,0.002038002945482731,650387.875
0.0026546050794422626,1092288.875,0.002060353523120284,662228.3125
0.002650665584951639,1083766.125,0.002059835707768798,619661.125
0.0026667225174605846,1095151.25,0.0020639710128307343,747644.0625
0.0026538243982940912,1089561.875,0.00203960039652884,665560.375
0.002630863804370165,1079485.125,0.0020318019669502974,643128.6875
0.002642393345013261,1087133.125,0.0020388143602758646,644375.8125
0.0026416920591145754,1088350.875,0.0020197441335767508,657235.125
0.0026462289970368147,1082075.625,0.002054909011349082,673701.5625
0.0026675367262214422,1101265.125,0.0020847637206315994,672875.5
0.0026595336385071278,1091333.25,0.0020218826830387115,703989.3125
0.0026558665558695793,1099652.25,0.001998627558350563,722514.0625
0.0026459461078047752,1095719.625,0.0020674169063568115,612953.0625
0.0026509466115385294,1093913.125,0.00208394811488688,681320.4375
0.002636675024405122,1095563.5,0.0022203486878424883,595889.75
0.0026409246493130922,1085859.625,0.002068506320938468,774448.25
0.0026195370592176914,1070285.875,0.0021068169735372066,668182.5
0.002637116238474846,1092616.375,0.0020129294134676456,712580.6875
0.002647004323080182,1093196.625,0.002012053970247507,676137.875
0.0026265354827046394,1104744.125,0.002020404674112797,676894.5625
0.0026426760014146566,1099325.0,0.002111188368871808,777344.5
0.0026407791301608086,1097379.625,0.0020275546703487635,719093.625
0.0026361914351582527,1098212.75,0.002035469515249133,684263.375
0.002626369707286358,1093697.375,0.0020007998682558537,700357.8125
0.0026139949914067984,1080551.75,0.0021139997988939285,773492.625
0.0026445244438946247,1099385.0,0.0019939299672842026,701830.125
0.0026332493871450424,1086354.0,0.002112512942403555,643375.25
0.0026598447002470493,1102362.25,0.001995684579014778,711308.6875
0.0026162033900618553,1090059.0,0.0020430388394743204,645792.5625
0.00263231317512691,1097629.875,0.0019946983084082603,690975.0625
0.0026172909419983625,1086205.125,0.002049627946689725,773900.25
0.0026230744551867247,1088053.125,0.002049820264801383,826177.6875
0.002631046576425433,1099085.625,0.0020506177097558975,796749.625
0.002613432239741087,1084571.125,0.002133212750777602,844644.3125
